771.478,1515.46,1515.62,1515.51,1515.57,1515.57,1515.51,1515.62,1515.46,1515.68,1515.46,1507.14,650.628,0.50532,0,0,0,0,0,0,0,1571.01,3086.02,3086.36,3086.14,3086.25,3086.25,3086.14,3086.36,3086.02,3086.47,3086.02,3084.88,1930.72,59.2634,0,0,0,0,0,0,0,1571.18,3086.36,3086.69,3086.47,3086.58,3086.58,3086.47,3086.69,3086.36,3086.8,3086.36,3086.69,2640.54,386.144,0,0,0,0,0,0,0,1571.07,3086.14,3086.47,3086.25,3086.36,3086.36,3086.25,3086.47,3086.14,3086.58,3086.14,3086.47,3006.59,1057.48,0.590744,0,0,0,0,0,0,1571.12,3086.25,3086.58,3086.36,3086.47,3086.47,3086.36,3086.58,3086.25,3086.69,3086.25,3086.58,3085.05,1814.97,25.0916,0,0,0,0,0,0,1571.12,3086.25,3086.58,3086.36,3086.47,3086.47,3086.36,3086.58,3086.25,3086.69,3086.25,3086.58,3060.79,1410.04,7.59363,0,0,0,0,0,0,1571.07,3086.14,3086.47,3086.25,3086.36,3086.36,3086.25,3086.47,3086.14,3086.58,3086.14,3086.47,2819.12,601.459,0,0,0,0,0,0,0,1571.18,3086.36,3086.69,3086.47,3086.58,3086.58,3086.47,3086.69,3086.36,3086.8,3086.36,3086.65,2221.46,138.461,0,0,0,0,0,0,0,1571.01,3086.02,3086.36,3086.14,2963.1,2600.31,2771.5,2936.76,3027.36,2975.66,2822.14,2593.52,1163.46,5.34754,0,0,0,0,0,0,0,1571.24,3086.47,3086.8,3086.58,2535.9,481.464,475.778,748.149,1010.71,847.827,544.396,306.347,71.8178,0,0,0,0,0,0,0,0,1571.01,3086.02,3086.36,3086.14,2498.84,226.319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.18,3086.36,3086.69,3086.47,2499.11,226.343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.07,3086.14,3086.47,3086.25,2498.93,226.327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.12,3086.25,3086.58,3086.36,2499.02,226.335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.12,3086.25,3086.58,3086.36,2499.02,226.335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790.256,1552.35,1552.51,1552.4,1256.98,113.844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771.478,1515.46,1515.62,1515.51,1515.57,1515.57,1515.51,1515.62,1515.46,1515.68,1515.46,1512.07,883.26,19.5687,0,0,0,0,0,0,0,1571.01,3086.02,3086.36,3086.14,3086.25,3086.25,3086.14,3086.36,3086.02,3086.47,3086.02,2832.05,803.837,2.88932,0,0,0,0,0,0,0,1571.18,3086.36,3086.69,3086.47,3086.58,3086.58,3086.47,3086.69,3086.36,3086.8,3086.36,2591.08,400.868,0.01854,0,0,0,0,0,0,0,1571.07,3086.14,3086.47,2928.59,2584.39,2806.31,2979.97,3032.62,2969.41,2870.31,2739.63,2540.18,1183.45,17.9609,0,0,0,0,0,0,0,1571.12,3086.25,3086.58,2415.04,420.375,525.619,866.074,1028.49,820.58,611.059,432.628,285.18,133.408,4.44859,0,0,0,0,0,0,0,1571.12,3086.25,3086.58,2374.91,159.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.07,3086.14,3086.47,2374.82,158.996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.18,3086.36,3086.69,2374.99,159.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.01,3086.02,3086.36,2374.74,158.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.24,3086.47,3086.8,2375.08,159.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.01,3086.02,3086.36,2374.74,158.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.18,3086.36,3086.69,2374.99,159.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.07,3086.14,3086.47,2374.82,158.996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.12,3086.25,3086.58,2374.91,159.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.12,3086.25,3086.58,2374.91,159.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790.256,1552.35,1552.51,1194.55,79.9757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771.478,1515.46,1515.62,1515.51,1515.57,1515.57,1515.51,1515.62,1515.46,1515.68,1515.46,1515.62,1266.45,166.128,0,0,0,0,0,0,0,1571.01,3086.02,3086.36,3086.14,3086.25,3086.25,3086.14,3086.36,3086.02,3086.47,3086.02,3086.36,2971.74,1192.41,16.9707,0,0,0,0,0,0,1571.18,3086.36,3086.69,3086.47,3086.58,3086.58,3086.47,3086.69,3086.36,3086.8,3086.36,3086.69,3086.32,2289.82,164.201,0,0,0,0,0,0,1571.07,3086.14,3086.47,3086.25,3086.36,3086.36,3086.25,3086.47,3086.14,3086.58,3086.14,3086.47,3036.93,1447.26,28.0619,0,0,0,0,0,0,1571.12,3086.25,3086.58,2961.3,2539.69,2595.5,2688.91,2772.73,2822.89,2768.5,2674.73,2569.36,2129.72,342.486,0,0,0,0,0,0,0,1571.12,3086.25,3086.58,2521.77,428.089,294.778,375.945,467.045,532.108,462.206,362.821,275.383,159.214,8.3148,0,0,0,0,0,0,0,1571.07,3086.14,3086.47,2483.49,216.994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.18,3086.36,3086.69,2483.66,217.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.01,3086.02,3086.36,2483.4,216.986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.24,3086.47,3086.8,2483.75,217.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.01,3086.02,3086.36,2483.4,216.986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.18,3086.36,3086.69,2483.66,217.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.07,3086.14,3086.47,2483.49,216.994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.12,3086.25,3086.58,2483.58,217.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.12,3086.25,3086.58,2483.58,217.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790.256,1552.35,1552.51,1249.21,109.149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771.478,1515.46,1515.62,1515.51,1515.57,1515.57,1515.51,1515.62,793.41,0.478656,0,0,0,0,0,0,0,0,0,0,0,1571.01,3086.02,3086.36,3086.14,3086.25,3086.25,3086.14,3086.36,1575.86,0.315004,0,0,0,0,0,0,0,0,0,0,0,1571.18,3086.36,3086.69,3086.47,3086.58,3086.58,3086.47,3086.45,1516.11,0.00034,0,0,0,0,0,0,0,0,0,0,0,1571.07,3086.14,3086.47,3086.25,3086.36,3086.32,3073.16,3054.14,1543.14,0.11484,0,0,0,0,0,0,0,0,0,0,0,1571.12,3086.25,3086.58,3086.36,3083.13,2331.79,1378.67,1195.6,859.9,0.498144,0,0,0,0,0,0,0,0,0,0,0,1571.12,3086.25,3086.58,3086.36,3077.45,1322.12,1.09884,0.470256,5.02073,0.023016,0,0,0,0,0,0,0,0,0,0,0,1571.07,3086.14,3086.47,3086.25,3077.25,1314.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.18,3086.36,3086.69,3086.47,3077.47,1314.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.01,3086.02,3086.36,3086.14,3077.14,1314.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.24,3086.47,3086.8,3086.58,3077.58,1314.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.01,3086.02,3086.36,3086.14,3077.14,1314.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.18,3086.36,3086.69,3086.47,3077.47,1314.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.07,3086.14,3086.47,3086.25,3077.25,1314.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.12,3086.25,3086.58,3086.36,3077.36,1314.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.12,3086.25,3086.58,3086.36,3077.36,1314.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790.256,1552.35,1552.51,1552.4,1547.87,661.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771.478,1515.46,1515.62,1515.51,1515.57,1515.57,1515.51,1515.62,1515.46,1515.68,1515.46,1473.71,444.312,0,0,0,0,0,0,0,0,1571.01,3086.02,3086.36,3086.14,3086.25,3086.25,3086.14,3086.36,3086.02,3086.47,3086.02,3032.78,1029.96,0,0,0,0,0,0,0,0,1571.18,3086.36,3086.69,3086.47,3086.58,3086.58,3086.47,3086.69,3086.36,3086.8,3086.36,3067.57,1232.97,0,0,0,0,0,0,0,0,1571.07,3086.14,3086.47,3086.25,3086.36,3086.36,3086.25,3086.47,3086.14,3086.58,3086.14,3083.67,1454.84,0.127188,0,0,0,0,0,0,0,1571.12,3086.25,3086.58,3086.36,3086.47,3086.47,3086.36,3086.58,3086.25,3086.69,3086.25,3086.56,1681.78,4.579,0,0,0,0,0,0,0,1571.12,3086.25,3086.58,3086.36,3086.47,3086.47,3086.36,3086.58,3086.25,3086.69,3086.25,3086.51,1681.65,4.99037,0,0,0,0,0,0,0,1571.07,3086.14,3086.47,3086.25,3086.36,3086.36,3086.25,3083.98,3026.23,3050.54,3086.11,3080.21,1398.74,0.101448,0,0,0,0,0,0,0,1571.18,3086.36,3086.69,3086.32,3054.55,2854.49,2422.81,1763.76,1061.52,1350.94,2376.28,2921.7,1115.24,0,0,0,0,0,0,0,0,1571.01,3086.02,3086.36,2765.48,1345.83,629.671,212.632,26.5924,0.06472,9.94614,229.338,909.534,457.318,0,0,0,0,0,0,0,0,1571.24,3086.47,3086.8,2413,177.845,0,0,0,0,0,0,0.25254,0.57546,0,0,0,0,0,0,0,0,1571.01,3086.02,3086.36,2411.96,177.322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.18,3086.36,3086.69,2412.22,177.341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.07,3086.14,3086.47,2412.04,177.328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.12,3086.25,3086.58,2412.13,177.335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.12,3086.25,3086.58,2412.13,177.335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790.256,1552.35,1552.51,1213.27,89.1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771.478,1515.46,1515.62,1515.51,1515.57,1515.57,1515.51,1515.62,1515.46,1515.68,1515.46,1515.62,1206.61,130.313,0,0,0,0,0,0,0,1571.01,3086.02,3086.36,3086.14,3086.25,3086.25,3086.14,3086.36,3086.02,3086.47,3086.02,3000.09,1374.4,38.9646,0,0,0,0,0,0,0,1571.18,3086.36,3086.69,3086.47,3086.58,3086.58,3086.47,3086.69,3086.36,3086.8,3086.36,2845.34,699.492,0.662472,0,0,0,0,0,0,0,1571.07,3086.14,2961.93,2871.45,2923.63,2968.39,3006.03,3036.34,3042.01,3012.12,2969.43,2904.86,1836.37,115.22,0,0,0,0,0,0,0,1571.12,3086.25,1834.89,608.118,705.604,810.124,922.378,1040.19,1067.95,943.467,814.001,692.987,511.917,67.0099,0,0,0,0,0,0,0,1571.12,3086.25,1564.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.07,3086.14,1564.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.18,3086.36,1564.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.01,3086.02,1564.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.24,3086.47,1565.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.01,3086.02,1564.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.18,3086.36,1564.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.07,3086.14,1564.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.12,3086.25,1564.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.12,3086.25,1564.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790.256,1552.35,787.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771.478,1515.46,1515.62,1515.51,1515.57,1515.57,1515.51,1515.62,1515.46,1515.68,1515.46,1515.62,1009.19,35.0502,0,0,0,0,0,0,0,1571.01,3086.02,3086.36,3086.14,3086.25,3086.25,3086.14,3086.36,3086.02,3086.47,3086.02,3086.36,2618.29,404.577,0,0,0,0,0,0,0,1571.18,3086.36,3086.69,3086.47,3086.58,3086.58,3086.47,3086.69,3086.36,3086.8,3086.36,3086.69,3037.7,1330.76,10.8804,0,0,0,0,0,0,1571.07,3086.14,3086.47,3086.25,3086.36,3086.36,3086.25,3086.47,3086.14,3086.58,3086.14,3086.47,3078.77,1875.5,51.2762,0,0,0,0,0,0,1571.12,3086.25,3086.58,3086.36,3086.47,3058.82,2920.02,2680.92,2358.14,2377.74,2682.57,2907.47,2690.17,665.266,1.3435,0,0,0,0,0,0,1571.12,3086.25,3086.58,3086.36,3086.47,2235.93,734.157,384.224,160.25,169.411,383.501,693.873,686.732,37.9557,0,0,0,0,0,0,0,1571.07,3086.14,3086.47,3086.25,3086.36,1844.73,16.3329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.18,3086.36,3086.69,3086.47,3086.58,1844.86,16.3341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.01,3086.02,3086.36,3086.14,3086.25,1844.66,16.3323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.24,3086.47,3086.8,3086.58,3086.69,1844.93,16.3346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.01,3086.02,3086.36,3086.14,3086.25,1844.66,16.3323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.18,3086.36,3086.69,3086.47,3086.58,1844.86,16.3341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.07,3086.14,3086.47,3086.25,3086.36,1844.73,16.3329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.12,3086.25,3086.58,3086.36,3086.47,1844.79,16.3335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.12,3086.25,3086.58,3086.36,3086.47,1844.79,16.3335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790.256,1552.35,1552.51,1552.4,1552.46,927.908,8.21554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771.478,1515.46,1515.62,1515.51,1515.57,1515.57,1515.51,1515.62,1515.46,1515.68,1515.46,1515.62,1438.42,351.421,0,0,0,0,0,0,0,1571.01,3086.02,3086.36,3086.14,3086.25,3086.25,3086.14,3086.36,3086.02,3086.47,3086.02,3086.36,2925.4,707.952,0,0,0,0,0,0,0,1571.18,3086.36,3086.69,3086.47,3086.58,3086.58,3086.47,3086.69,3086.36,3086.8,3086.36,3086.69,2912.41,680.769,0,0,0,0,0,0,0,1571.07,3086.14,3086.47,3086.25,3086.36,3086.36,3086.25,3086.47,3086.14,3086.58,3086.14,3086.47,2911.03,678.314,0,0,0,0,0,0,0,1571.12,3086.25,3086.58,3086.36,3086.47,3086.47,3086.36,3086.58,3086.25,3086.69,3086.25,3086.58,2911.65,679.405,0,0,0,0,0,0,0,1571.12,3086.25,3086.58,3066.44,2901.07,2879.74,2898.96,2917.56,2934.68,2943.95,2927.02,2900.69,2721.12,651.562,0,0,0,0,0,0,0,1571.07,3086.14,3086.47,2875.71,1026.41,620.57,655.34,691.147,727.78,747.376,711.565,658.517,577.601,134.983,0,0,0,0,0,0,0,1571.18,3086.36,3086.69,2828.35,539.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.01,3086.02,3086.36,2828.04,538.966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.24,3086.47,3086.8,2828.45,539.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.01,3086.02,3086.36,2828.04,538.966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.18,3086.36,3086.69,2828.35,539.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.07,3086.14,3086.47,2828.14,538.985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.12,3086.25,3086.58,2828.24,539.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.12,3086.25,3086.58,2828.24,539.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790.256,1552.35,1552.51,1422.57,271.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771.478,1515.46,1515.62,1515.51,1515.57,1515.57,1515.51,1515.62,1280.01,150.479,0,0,0,0,0,0,0,0,0,0,0,1571.01,3086.02,3086.36,3086.14,3086.25,3086.25,3086.14,3086.36,2397.82,180.164,0,0,0,0,0,0,0,0,0,0,0,1571.18,3086.36,3086.69,3086.47,3086.58,3086.58,3086.47,3086.69,2292.39,127.873,0,0,0,0,0,0,0,0,0,0,0,1571.07,3086.14,3086.47,3086.25,3086.36,2980.95,2998.41,3048.9,2396.31,236.984,0,0,0,0,0,0,0,0,0,0,0,1571.12,3086.25,3086.58,3086.36,3086.47,1995.27,985.779,1161.76,598.967,55.0051,0,0,0,0,0,0,0,0,0,0,0,1571.12,3086.25,3086.58,3086.36,3086.47,1743.13,6.88894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.07,3086.14,3086.47,3086.25,3086.36,1743.06,6.8887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.18,3086.36,3086.69,3086.47,3086.58,1743.19,6.88919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.01,3086.02,3086.36,3086.14,3086.25,1743,6.88845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.24,3086.47,3086.8,3086.58,3086.69,1743.25,6.88944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.01,3086.02,3086.36,3086.14,3086.25,1743,6.88845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.18,3086.36,3086.69,3086.47,3086.58,1743.19,6.88919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.07,3086.14,3086.47,3086.25,3086.36,1743.06,6.8887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.12,3086.25,3086.58,3086.36,3086.47,1743.13,6.88894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.12,3086.25,3086.58,3086.36,3086.47,1743.13,6.88894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790.256,1552.35,1552.51,1552.4,1552.46,876.771,3.46506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771.478,1515.46,1515.62,1515.51,1515.57,1515.57,1515.51,1515.62,1515.46,1515.68,1515.46,1515.62,1446.88,370.244,0,0,0,0,0,0,0,1571.01,3086.02,3086.36,3086.14,3086.25,3086.25,3086.14,3086.36,3086.02,3086.47,3086.02,3086.36,2946.37,753.952,0,0,0,0,0,0,0,1571.18,3086.36,3086.69,3086.47,3086.58,3086.58,3086.47,3086.69,3086.36,3086.8,3086.36,3086.69,2946.69,754.033,0,0,0,0,0,0,0,1571.07,3086.14,3086.47,3086.25,3086.36,3086.36,3086.25,3086.47,3086.14,3086.58,3086.14,3086.47,2946.47,753.979,0,0,0,0,0,0,0,1571.12,3086.25,3086.58,3086.36,3086.47,3086.47,3086.36,3086.58,3086.25,3086.69,3086.25,3086.58,2946.58,754.006,0,0,0,0,0,0,0,1571.12,3086.25,3086.58,3086.36,3086.47,3086.47,3086.36,3086.58,3086.25,3086.69,3086.25,3086.58,2946.58,754.006,0,0,0,0,0,0,0,1571.07,3086.14,3086.47,3086.25,3086.36,3086.36,3086.25,3086.47,3086.14,3086.58,3086.14,3086.47,2946.47,753.979,0,0,0,0,0,0,0,1571.18,3086.36,3086.69,3086.47,3086.58,3086.58,3084.01,2984.14,2580.96,2290.61,2738.98,3031.1,2946.15,754.033,0,0,0,0,0,0,0,1571.01,3086.02,3086.36,3086.14,3086.25,2840.7,1878.53,973.608,333.68,137.036,480.854,1158.72,1888.5,578.068,0,0,0,0,0,0,0,1571.24,3086.47,3086.8,3086.58,3086.69,2130.13,102.066,0.23436,0,0,0,1.1496,58.2107,39.3737,0,0,0,0,0,0,0,1571.01,3086.02,3086.36,3086.14,3086.25,2081.31,57.4408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.18,3086.36,3086.69,3086.47,3086.58,2081.54,57.447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.07,3086.14,3086.47,3086.25,3086.36,2081.39,57.4428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.12,3086.25,3086.58,3086.36,3086.47,2081.46,57.4449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.12,3086.25,3086.58,3086.36,3086.47,2081.46,57.4449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790.256,1552.35,1552.51,1552.4,1552.46,1046.95,28.8941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
