5.02713e+07,5.00434e+07,4.94107e+07,4.83385e+07,4.67867e+07,4.47763e+07,4.22912e+07,3.93644e+07,3.60649e+07,3.24926e+07,2.87858e+07,2.50751e+07,2.1501e+07,1.81711e+07,1.51616e+07,1.25005e+07,1.01944e+07,8.26424e+06,6.64677e+06,5.31015e+06,4.22104e+06,3.34522e+06,2.66891e+06,2.14827e+06,1.75285e+06
6.28829e+07,6.2328e+07,6.07247e+07,5.81433e+07,5.46853e+07,5.05086e+07,4.57965e+07,4.08223e+07,3.58262e+07,3.09943e+07,2.65015e+07,2.24502e+07,1.88664e+07,1.57536e+07,1.30872e+07,1.08854e+07,9.05094e+06,7.53407e+06,6.29007e+06,5.28319e+06,4.48235e+06,3.80731e+06,3.14942e+06,2.52264e+06,0
5.57053e+07,5.54636e+07,5.48039e+07,5.36397e+07,5.19074e+07,4.95786e+07,4.65777e+07,4.28849e+07,3.85243e+07,3.36664e+07,2.85271e+07,2.3404e+07,1.86424e+07,1.4473e+07,1.09655e+07,8.15508e+06,5.99392e+06,4.34119e+06,3.09773e+06,2.17796e+06,1.53037e+06,1.07488e+06,744322,492430,303478
